7 45  1 1262773966
7 68  1 1262773966
7 6  1 1262773966
7 117  1 1262773966
7 74  1 1262773966
7 105  1 1262773966
7 67  1 1262773966
24 7  1 1262774005
68 7  1 1262774007
59 7  1 1262774021
1 7  1 1262774028
3 7  1 1262774069
105 7  1 1262774151
115 7  1 1262774162
58 7  1 1262774171
82 50  1 1262774196
18 80  1 1262774263
6 7  1 1262774313
45 7  1 1262774318
6 8  1 1262774362
6 8  1 1262774391
109 104  1 1262774452
79 80  1 1262774610
27 7  1 1262774644
29 7  1 1262774690
90 7  1 1262775038
109 104  1 1262775120
109 18  1 1262775243
55 7  1 1262775257
109 82  1 1262775299
4 7  1 1262775302
63 7  1 1262775324
63 80  1 1262775344
81 56  1 1262775453
81 15  1 1262775453
33 83  1 1262775460
30 7  1 1262775467
13 7  1 1262775489
42 7  1 1262775532
56 81  1 1262775541
109 18  1 1262775550
33 7  1 1262775622
35 7  1 1262775646
15 9  1 1262775646
9 15  1 1262775706
35 4  1 1262775724
68 53  1 1262775782
15 81  1 1262775867
70 7  1 1262775879
65 59  1 1262776107
4 1  1 1262776221
4 7  1 1262776221
65 59  1 1262776226
18 3  1 1262776264
18 51  1 1262776264
50 76  1 1262776409
76 50  1 1262776421
64 66  1 1262776453
30 33  1 1262776704
30 15  1 1262776704
30 54  1 1262776704
30 3  1 1262776759
30 8  1 1262776759
30 17  1 1262776759
8 7  1 1262776823
30 3  1 1262776833
30 17  1 1262776833
30 20  1 1262776833
30 35  1 1262776833
8 30  1 1262776841
74 7  1 1262776876
30 33  1 1262776891
30 15  1 1262776891
30 54  1 1262776891
30 5  1 1262776891
43 7  1 1262776926
30 39  1 1262776930
30 35  1 1262776978
64 66  1 1262776988
30 7  1 1262777072
30 32  1 1262777072
32 30  1 1262777122
24 27  1 1262777122
7 30  1 1262777136
61 15  1 1262777140
54 30  1 1262777187
54 30  1 1262777187
41 81  1 1262777202
38 32  1 1262777223
32 26  1 1262777232
38 37  1 1262777296
27 81  1 1262777304
27 32  1 1262777304
27 47  1 1262777304
27 15  1 1262777304
27 24  1 1262777304
27 26  1 1262777304
27 38  1 1262777304
27 64  1 1262777304
27 42  1 1262777304
27 117  1 1262777304
27 3  1 1262777304
27 72  1 1262777304
27 68  1 1262777304
27 69  1 1262777304
27 56  1 1262777304
27 39  1 1262777304
27 83  1 1262777304
27 80  1 1262777304
27 62  1 1262777304
27 67  1 1262777304
27 66  1 1262777304
24 27  1 1262777364
3 27  1 1262777412
84 27  1 1262777459
68 62  1 1262777480
94 83  1 1262777488
94 26  1 1262777488
94 59  1 1262777488
94 30  1 1262777488
64 27  1 1262777499
33 30  1 1262777515
68 27  1 1262777526
53 76  1 1262777630
42 27  1 1262777653
64 42  1 1262777654
94 2  1 1262777667
3 8  1 1262777697
3 52  1 1262777697
3 18  1 1262777697
3 53  1 1262777697
3 50  1 1262777697
3 35  1 1262777697
3 51  1 1262777697
3 13  1 1262777697
3 20  1 1262777697
3 83  1 1262777697
72 80  1 1262777703
42 64  1 1262777709
52 3  1 1262777715
53 68  1 1262777726
53 3  1 1262777733
32 27  1 1262777792
38 63  1 1262777839
38 22  1 1262777839
3 30  1 1262777907
56 27  1 1262777922
3 30  1 1262777922
3 18  1 1262777931
8 3  1 1262777946
83 63  1 1262777962
83 7  1 1262777985
15 56  1 1262778047
59 9  1 1262778076
59 14  1 1262778076
59 67  1 1262778076
56 15  1 1262778113
15 7  1 1262778119
47 68  1 1262778155
33 15  1 1262778229
33 61  1 1262778229
33 118  1 1262778229
33 5  1 1262778229
33 117  1 1262778229
13 3  1 1262778230
15 17  1 1262778258
15 54  1 1262778258
61 33  1 1262778274
3 77  1 1262778307
3 66  1 1262778307
3 18  1 1262778307
3 51  1 1262778307
67 59  1 1262778327
67 7  1 1262778348
67 27  1 1262778358
38 37  1 1262778515
38 36  1 1262778515
38 1  1 1262778515
83 63  1 1262778571
18 3  1 1262778703
18 3  1 1262778778
8 1  1 1262778857
8 7  1 1262778857
1 8  1 1262778903
35 30  1 1262778910
39 27  1 1262778948
39 30  1 1262778949
7 8  1 1262778951
27 66  1 1262778954
27 3  1 1262778954
27 56  1 1262778954
27 39  1 1262778954
27 38  1 1262778954
27 80  1 1262778954
27 64  1 1262778954
27 67  1 1262778954
27 15  1 1262778954
27 72  1 1262778954
27 68  1 1262778954
27 69  1 1262778954
27 90  1 1262778954
27 62  1 1262778954
27 24  1 1262778954
27 26  1 1262778954
27 83  1 1262778954
27 25  1 1262778954
27 31  1 1262778954
27 42  1 1262778954
27 9  1 1262778954
39 29  1 1262778964
80 27  1 1262778979
27 24  1 1262778989
3 27  1 1262778994
66 80  1 1262779000
66 80  1 1262779023
35 30  1 1262779032
47 27  1 1262779048
66 80  1 1262779051
66 80  1 1262779073
56 27  1 1262779081
66 27  1 1262779089
64 42  1 1262779091
66 27  1 1262779133
66 64  1 1262779177
39 27  1 1262779216
20 7  1 1262779300
25 27  1 1262779331
3 35  1 1262779385
3 20  1 1262779385
3 50  1 1262779385
3 8  1 1262779385
3 51  1 1262779385
3 52  1 1262779385
3 18  1 1262779385
3 13  1 1262779385
3 53  1 1262779385
20 13  1 1262779403
20 3  1 1262779403
52 3  1 1262779407
20 3  1 1262779419
3 20  1 1262779474
38 37  1 1262779495
38 36  1 1262779495
68 53  1 1262779509
68 27  1 1262779521
68 47  1 1262779635
54 15  1 1262779641
39 27  1 1262779657
35 1  1 1262779684
35 7  1 1262779684
35 3  1 1262779684
42 27  1 1262779752
63 83  1 1262779767
63 83  1 1262779774
1 35  1 1262779776
35 51  1 1262779897
66 67  1 1262779972
66 3  1 1262779980
42 79  1 1262780000
42 87  1 1262780000
42 112  1 1262780000
42 22  1 1262780082
42 98  1 1262780082
42 37  1 1262780082
42 63  1 1262780082
27 39  1 1262780154
42 43  1 1262780253
42 64  1 1262780292
7 35  1 1262780336
100 7  1 1262780371
68 53  1 1262780429
22 42  1 1262780438
112 42  1 1262780606
38 37  1 1262780896
53 3  1 1262780988
3 35  1 1262781039
37 38  1 1262781043
9 67  1 1262781130
9 66  1 1262781130
67 27  1 1262781153
67 9  1 1262781170
37 42  1 1262781230
48 53  1 1262781263
88 61  1 1262781299
88 96  1 1262781299
88 12  1 1262781299
88 15  1 1262781299
42 64  1 1262781345
59 67  1 1262781407
47 50  1 1262781444
9 27  1 1262781531
66 9  1 1262781567
35 1  1 1262781610
35 7  1 1262781610
35 3  1 1262781610
38 62  1 1262781638
3 35  1 1262781649
1 35  1 1262781677
90 27  1 1262781682
50 47  1 1262781868
87 42  1 1262781918
13 20  1 1262781964
38 37  1 1262781977
13 3  1 1262781978
15 54  1 1262781986
90 64  1 1262782001
85 2  1 1262782030
10 7  1 1262782031
15 54  1 1262782057
15 54  1 1262782057
15 33  1 1262782058
31 27  1 1262782096
64 90  1 1262782107
7 10  1 1262782162
47 50  1 1262782171
81 41  1 1262782197
31 7  1 1262782237
51 7  1 1262782240
51 18  1 1262782265
54 15  1 1262782305
85 3  1 1262782308
7 10  1 1262782356
51 3  1 1262782376
51 3  1 1262782411
51 3  1 1262782449
27 90  1 1262782459
26 27  1 1262782632
53 68  1 1262782640
53 48  1 1262782662
26 27  1 1262782682
26 24  1 1262782829
26 32  1 1262782838
81 88  1 1262782889
81 27  1 1262782889
24 27  1 1262782966
37 38  1 1262783151
10 7  1 1262783183
26 32  1 1262783222
53 84  1 1262783305
38 30  1 1262783327
27 81  1 1262783355
23 45  1 1262783529
45 23  1 1262783625
88 81  1 1262783702
38 37  1 1262783771
13 17  1 1262783797
37 38  1 1262783927
29 39  1 1262783933
38 37  1 1262784105
17 30  1 1262784118
17 30  1 1262784127
8 3  1 1262784185
38 37  1 1262784204
18 3  1 1262784473
70 75  1 1262784562
54 29  1 1262784752
54 56  1 1262784752
54 27  1 1262784752
54 15  1 1262784752
54 61  1 1262784752
54 96  1 1262784752
54 119  1 1262784752
54 120  1 1262784752
54 88  1 1262784752
54 39  1 1262784752
61 54  1 1262784823
29 54  1 1262784869
20 3  1 1262784899
20 62  1 1262784904
76 19  1 1262785040
15 30  1 1262785053
15 30  1 1262785114
84 86  1 1262785123
96 54  1 1262785153
39 54  1 1262785311
69 62  1 1262785464
88 54  1 1262785512
56 54  1 1262785627
68 7  1 1262785641
68 85  1 1262785706
59 9  1 1262786014
59 14  1 1262786014
27 54  1 1262786034
79 43  1 1262786217
33 30  1 1262786266
72 9  1 1262786424
72 92  1 1262786424
72 14  1 1262786424
72 65  1 1262786424
76 13  1 1262786605
83 27  1 1262786750
83 3  1 1262786834
83 27  1 1262786867
59 9  1 1262786907
59 14  1 1262786907
64 80  1 1262786924
72 71  1 1262787036
72 74  1 1262787036
72 73  1 1262787036
92 65  1 1262787214
3 83  1 1262787262
43 42  1 1262787611
15 7  1 1262787660
15 1  1 1262787660
67 66  1 1262787703
1 15  1 1262787723
80 27  1 1262787768
67 66  1 1262787795
67 80  1 1262787795
42 87  1 1262787894
42 43  1 1262787907
42 37  1 1262787927
7 15  1 1262787954
34 7  1 1262787960
42 112  1 1262787968
42 22  1 1262787992
22 42  1 1262788051
42 22  1 1262788055
15 27  1 1262788109
15 27  1 1262788175
62 27  1 1262788249
15 27  1 1262788300
84 19  1 1262788644
69 76  1 1262788710
69 84  1 1262788710
45 80  1 1262788718
38 1  1 1262788718
7 35  1 1262788876
83 3  1 1262789277
38 72  1 1262789388
38 7  1 1262790164
38 36  1 1262790368
38 69  1 1262790490
38 68  1 1262790490
38 56  1 1262790490
15 54  1 1262790506
38 9  1 1262790575
15 54  1 1262790658
15 66  1 1262790785
9 66  1 1262791075
9 67  1 1262791075
67 9  1 1262791333
9 14  1 1262791426
9 65  1 1262791426
9 92  1 1262791426
65 9  1 1262791890
66 9  1 1262791965
9 67  1 1262791994
9 66  1 1262791994
67 9  1 1262792003
66 15  1 1262792392
84 53  1 1262792414
84 40  1 1262792414
66 9  1 1262792951
22 2  1 1262794411
85 68  1 1262813424
13 76  1 1262842159
13 4  1 1262842159
40 13  1 1262842936
40 84  1 1262842936
18 55  1 1262843038
18 107  1 1262843038
18 108  1 1262843038
18 110  1 1262843038
18 57  1 1262843038
18 109  1 1262843038
18 99  1 1262843038
18 111  1 1262843038
18 19  1 1262843038
13 40  1 1262844114
4 13  1 1262844572
35 3  1 1262844861
35 3  1 1262844954
96 15  1 1262845068
96 61  1 1262845068
96 12  1 1262845068
27 62  1 1262845313
87 42  1 1262845346
87 42  1 1262845351
13 40  1 1262846376
61 96  1 1262846763
33 5  1 1262848031
33 15  1 1262848031
33 12  1 1262848031
33 61  1 1262848031
33 117  1 1262848031
33 118  1 1262848031
61 33  1 1262848092
55 18  1 1262848228
92 9  1 1262848262
72 27  1 1262848370
72 27  1 1262848371
1 10  1 1262848391
1 7  1 1262848391
7 1  1 1262848430
1 10  1 1262848456
1 7  1 1262848456
1 10  1 1262848514
1 7  1 1262848514
33 117  1 1262848845
63 22  1 1262849099
63 42  1 1262849099
63 98  1 1262849099
3 66  1 1262849177
3 8  1 1262849177
3 35  1 1262849177
3 13  1 1262849177
3 4  1 1262849177
3 67  1 1262849177
3 68  1 1262849177
3 69  1 1262849177
3 17  1 1262849177
98 63  1 1262849179
13 3  1 1262849190
17 3  1 1262849284
2 22  1 1262849365
12 33  1 1262849848
7 1  1 1262849909
7 1  1 1262849919
35 3  1 1262849923
10 1  1 1262850120
10 1  1 1262850128
10 1  1 1262850131
15 96  1 1262850144
15 33  1 1262850144
14 7  1 1262850153
7 14  1 1262850214
14 32  1 1262850384
32 14  1 1262850473
42 63  1 1262850499
120 54  1 1262850700
50 27  1 1262850703
50 3  1 1262850703
24 45  1 1262850949
45 24  1 1262851057
53 84  1 1262851150
7 68  1 1262851249
45 63  1 1262851258
12 96  1 1262851384
66 3  1 1262851396
15 12  1 1262851573
15 61  1 1262851573
12 15  1 1262851603
4 3  1 1262851618
61 15  1 1262851676
3 50  1 1262852210
33 83  1 1262852237
101 93  1 1262852369
93 101  1 1262852455
17 15  1 1262852778
17 56  1 1262852778
17 54  1 1262852778
15 17  1 1262852807
56 17  1 1262852930
56 88  1 1262852953
68 85  1 1262853184
76 13  1 1262853218
76 13  1 1262853247
88 56  1 1262853272
54 17  1 1262853385
63 45  1 1262853977
1 10  1 1262853997
1 7  1 1262853997
7 1  1 1262854088
10 1  1 1262854105
35 81  1 1262854122
8 3  1 1262854145
13 70  1 1262854426
69 84  1 1262854599
59 69  1 1262854619
59 84  1 1262854619
59 89  1 1262854619
59 76  1 1262854619
59 47  1 1262854619
59 94  1 1262854619
59 68  1 1262854619
59 56  1 1262854619
59 85  1 1262854619
59 86  1 1262854619
59 48  1 1262854619
59 88  1 1262854619
59 2  1 1262854619
68 53  1 1262854650
69 86  1 1262854831
69 68  1 1262854831
69 84  1 1262854831
69 76  1 1262854831
69 72  1 1262854831
80 18  1 1262854941
18 80  1 1262855084
20 13  1 1262855414
13 20  1 1262855471
84 40  1 1262855598
68 7  1 1262855856
54 15  1 1262855905
56 94  1 1262855945
79 42  1 1262856085
84 53  1 1262856105
3 81  1 1262856135
20 3  1 1262856167
43 42  1 1262856229
20 3  1 1262856240
20 30  1 1262856402
69 84  1 1262856466
38 1  1 1262856526
20 28  1 1262856536
32 7  1 1262856627
76 53  1 1262856718
70 13  1 1262856722
15 54  1 1262856864
83 18  1 1262857132
70 4  1 1262857163
18 83  1 1262857233
22 7  1 1262857365
7 22  1 1262857403
27 50  1 1262857570
38 1  1 1262857695
83 15  1 1262857765
20 35  1 1262857886
94 9  1 1262857931
94 92  1 1262857931
94 65  1 1262857931
94 14  1 1262857931
80 18  1 1262858137
21 76  1 1262858183
18 80  1 1262858213
76 21  1 1262858283
53 84  1 1262858389
1 38  1 1262858427
53 76  1 1262858460
92 65  1 1262858961
65 9  1 1262859101
90 27  1 1262859162
9 65  1 1262859167
4 70  1 1262859237
9 38  1 1262859274
38 36  1 1262859293
19 57  1 1262859358
19 57  1 1262859358
19 57  1 1262859358
19 57  1 1262859358
90 64  1 1262859392
94 56  1 1262859774
94 92  1 1262859889
94 65  1 1262859889
94 14  1 1262859889
94 9  1 1262859889
36 9  1 1262860073
36 38  1 1262860073
75 50  1 1262860111
59 67  1 1262860641
68 3  1 1262860690
32 87  1 1262860764
68 7  1 1262860975
9 36  1 1262861005
31 25  1 1262861562
80 72  1 1262861646
80 69  1 1262861646
80 59  1 1262861646
80 66  1 1262861646
50 48  1 1262861833
66 80  1 1262861905
64 80  1 1262861918
64 80  1 1262861944
24 26  1 1262862022
24 83  1 1262862022
24 15  1 1262862022
24 66  1 1262862022
42 79  1 1262862023
48 50  1 1262862027
42 43  1 1262862083
59 80  1 1262862160
26 24  1 1262862243
31 25  1 1262862270
13 121  1 1262862394
36 38  1 1262862420
3 13  1 1262862485
3 50  1 1262862485
3 53  1 1262862485
3 51  1 1262862485
3 52  1 1262862485
3 8  1 1262862485
3 35  1 1262862485
3 20  1 1262862485
4 13  1 1262862525
4 69  1 1262862525
52 3  1 1262862552
13 4  1 1262862580
50 27  1 1262862612
13 3  1 1262862624
121 106  1 1262862772
86 4  1 1262862819
86 70  1 1262862819
4 13  1 1262863023
4 86  1 1262863023
4 69  1 1262863023
4 35  1 1262863023
2 94  1 1262863130
86 4  1 1262863131
94 2  1 1262863251
13 4  1 1262863353
53 3  1 1262863847
35 3  1 1262863863
8 3  1 1262863914
38 1  1 1262864022
38 1  1 1262864116
18 80  1 1262864542
59 80  1 1262864549
59 66  1 1262864549
59 67  1 1262864549
80 18  1 1262864620
21 88  1 1262864666
88 21  1 1262864756
72 80  1 1262864828
45 63  1 1262864889
42 27  1 1262865032
15 24  1 1262865033
88 15  1 1262865117
15 88  1 1262865251
88 15  1 1262865334
18 115  1 1262865477
18 19  1 1262865494
115 18  1 1262865560
1 7  1 1262865670
19 18  1 1262865672
7 1  1 1262865725
84 53  1 1262866147
76 50  1 1262866240
6 106  1 1262866242
53 84  1 1262866284
25 31  1 1262866337
31 25  1 1262866430
50 76  1 1262866490
76 50  1 1262866555
92 65  1 1262866604
92 9  1 1262866604
92 116  1 1262866604
92 65  1 1262866616
92 9  1 1262866616
92 116  1 1262866616
92 65  1 1262866624
92 9  1 1262866624
92 116  1 1262866624
7 68  1 1262866682
38 72  1 1262866767
38 9  1 1262866767
38 56  1 1262866767
38 68  1 1262866767
38 69  1 1262866767
68 7  1 1262866835
115 67  1 1262867013
88 81  1 1262867022
88 27  1 1262867022
54 12  1 1262867140
12 54  1 1262867192
72 80  1 1262867425
27 50  1 1262867692
69 84  1 1262867817
92 65  1 1262868008
92 9  1 1262868008
92 116  1 1262868008
92 65  1 1262868021
92 9  1 1262868021
92 116  1 1262868021
70 48  1 1262868042
70 68  1 1262868042
48 70  1 1262868342
35 4  1 1262868448
64 113  1 1262868526
64 23  1 1262868526
23 64  1 1262868570
35 3  1 1262868606
70 53  1 1262868660
59 95  1 1262868753
3 35  1 1262869122
18 69  1 1262869148
70 104  1 1262869151
70 95  1 1262869151
70 87  1 1262869151
70 112  1 1262869151
70 13  1 1262869151
70 82  1 1262869151
70 49  1 1262869151
112 70  1 1262869165
87 70  1 1262869227
13 70  1 1262869255
70 40  1 1262869297
70 38  1 1262869388
70 36  1 1262869388
38 70  1 1262869388
104 70  1 1262869391
3 35  1 1262869391
3 51  1 1262869391
3 8  1 1262869391
27 80  1 1262869555
59 72  1 1262869668
59 67  1 1262869668
18 37  1 1262870004
18 27  1 1262870004
18 38  1 1262870004
18 1  1 1262870004
38 18  1 1262870004
37 18  1 1262870009
37 18  1 1262870039
1 18  1 1262870063
18 55  1 1262870179
18 19  1 1262870179
18 37  1 1262870182
35 3  1 1262870250
19 18  1 1262870313
13 17  1 1262870713
82 70  1 1262870767
35 20  1 1262870791
20 3  1 1262871158
79 65  1 1262871206
79 92  1 1262871206
80 90  1 1262871207
13 3  1 1262871379
72 15  1 1262871412
15 88  1 1262871485
88 15  1 1262871669
3 13  1 1262871679
8 3  1 1262872076
95 70  1 1262872090
3 50  1 1262872185
49 70  1 1262872201
59 80  1 1262872441
59 66  1 1262872441
59 67  1 1262872441
68 7  1 1262872525
50 3  1 1262872651
50 53  1 1262872651
50 75  1 1262872684
3 50  1 1262872706
38 37  1 1262872782
76 53  1 1262872809
63 45  1 1262872854
86 50  1 1262872901
3 13  1 1262873008
90 80  1 1262873219
90 68  1 1262873300
90 85  1 1262873300
55 18  1 1262873332
75 50  1 1262873396
92 9  1 1262873423
92 65  1 1262873423
92 116  1 1262873423
15 88  1 1262873545
27 18  1 1262873788
83 24  1 1262874443
104 18  1 1262874558
104 109  1 1262874558
104 57  1 1262874558
104 18  1 1262874621
104 109  1 1262874621
104 57  1 1262874621
38 37  1 1262874660
68 90  1 1262874757
88 15  1 1262874778
68 50  1 1262874871
17 13  1 1262875264
50 68  1 1262875486
68 85  1 1262875532
68 50  1 1262875538
85 90  1 1262876167
85 18  1 1262876365
86 59  1 1262876901
86 69  1 1262876901
86 94  1 1262876901
69 76  1 1262877475
84 80  1 1262877651
84 69  1 1262877651
69 86  1 1262878595
69 80  1 1262879979
69 68  1 1262881358
108 18  1 1262881485
108 18  1 1262881573
84 69  1 1262881603
108 18  1 1262881725
108 18  1 1262881771
111 70  1 1262882174
38 1  1 1262882481
68 70  1 1262882551
68 67  1 1262883065
68 66  1 1262883065
68 3  1 1262883065
68 72  1 1262883065
68 15  1 1262883065
68 9  1 1262883065
68 65  1 1262883065
68 92  1 1262883065
68 69  1 1262883065
68 56  1 1262883065
77 22  1 1262887732
3 13  1 1262890467
18 85  1 1262928754
13 3  1 1262928777
18 104  1 1262928934
18 55  1 1262929120
18 104  1 1262929127
18 55  1 1262929161
13 65  1 1262930384
13 3  1 1262930384
13 8  1 1262930384
13 40  1 1262930384
96 15  1 1262931211
96 61  1 1262931211
96 12  1 1262931211
121 13  1 1262932420
4 65  1 1262932665
3 13  1 1262933093
3 13  1 1262933206
3 4  1 1262933206
3 8  1 1262933206
3 35  1 1262933206
8 13  1 1262933252
35 3  1 1262933284
8 3  1 1262933294
13 3  1 1262933295
109 104  1 1262933859
110 18  1 1262933859
110 18  1 1262933860
109 104  1 1262933861
61 96  1 1262933875
14 31  1 1262933954
4 3  1 1262933981
15 72  1 1262934010
15 96  1 1262934088
4 13  1 1262934128
13 4  1 1262934150
55 18  1 1262934268
72 15  1 1262934298
55 18  1 1262934466
50 86  1 1262934672
86 50  1 1262934673
3 67  1 1262935107
3 8  1 1262935107
3 4  1 1262935107
3 68  1 1262935107
3 69  1 1262935107
3 17  1 1262935107
3 66  1 1262935107
3 35  1 1262935107
3 13  1 1262935107
3 85  1 1262935107
4 3  1 1262935314
8 3  1 1262935352
27 18  1 1262935823
13 3  1 1262935914
18 27  1 1262935931
19 57  1 1262936252
19 93  1 1262936291
113 64  1 1262936445
17 3  1 1262936496
66 3  1 1262936497
83 63  1 1262936583
22 2  1 1262936721
12 96  1 1262936869
2 22  1 1262936919
66 24  1 1262937276
31 14  1 1262937321
31 14  1 1262937323
31 63  1 1262937663
31 42  1 1262937663
12 72  1 1262938234
12 15  1 1262938234
54 15  1 1262938245
15 54  1 1262938268
72 12  1 1262938280
53 50  1 1262938333
13 3  1 1262938344
15 12  1 1262938398
53 70  1 1262938406
72 15  1 1262938860
72 12  1 1262938860
72 71  1 1262938860
72 73  1 1262938860
72 5  1 1262938860
72 117  1 1262938860
72 74  1 1262938860
93 84  1 1262938892
68 3  1 1262938905
72 73  1 1262938924
72 74  1 1262938924
72 12  1 1262939007
72 71  1 1262939007
72 73  1 1262939007
72 5  1 1262939007
72 117  1 1262939007
72 74  1 1262939007
72 15  1 1262939007
17 15  1 1262939200
17 56  1 1262939200
17 54  1 1262939200
56 17  1 1262939266
62 15  1 1262939267
62 3  1 1262939267
62 39  1 1262939267
62 113  1 1262939267
54 17  1 1262939271
59 69  1 1262939282
59 56  1 1262939282
59 86  1 1262939282
59 68  1 1262939282
59 85  1 1262939282
59 84  1 1262939282
59 89  1 1262939282
59 48  1 1262939282
59 76  1 1262939282
59 88  1 1262939282
59 47  1 1262939282
59 67  1 1262939282
59 94  1 1262939282
59 2  1 1262939282
86 59  1 1262939283
113 62  1 1262939295
56 88  1 1262939327
63 83  1 1262939372
63 31  1 1262939422
25 9  1 1262939479
61 15  1 1262939898
67 66  1 1262940129
67 9  1 1262940129
35 3  1 1262940288
59 88  1 1262940398
59 47  1 1262940398
59 68  1 1262940398
59 69  1 1262940398
59 56  1 1262940398
59 85  1 1262940398
59 86  1 1262940398
59 84  1 1262940398
59 89  1 1262940398
59 48  1 1262940398
59 76  1 1262940398
59 94  1 1262940398
59 2  1 1262940398
88 56  1 1262940660
25 26  1 1262940681
84 93  1 1262940906
20 13  1 1262941496
81 35  1 1262942034
35 81  1 1262942157
8 62  1 1262942178
26 25  1 1262942209
35 81  1 1262942367
42 31  1 1262942462
84 94  1 1262942538
84 69  1 1262942538
84 59  1 1262942538
81 35  1 1262942550
81 41  1 1262942680
39 62  1 1262942739
76 50  1 1262942800
39 29  1 1262942812
39 120  1 1262942812
39 119  1 1262942812
39 28  1 1262942812
39 122  1 1262942812
8 51  1 1262942918
8 1  1 1262943163
8 7  1 1262943163
68 48  1 1262943208
68 47  1 1262943208
68 85  1 1262943208
1 8  1 1262943221
14 31  1 1262943274
72 115  1 1262943371
13 20  1 1262943374
81 88  1 1262943423
81 27  1 1262943423
109 18  1 1262943435
9 66  1 1262943497
9 67  1 1262943497
88 81  1 1262943498
92 65  1 1262943621
65 13  1 1262943633
1 37  1 1262943824
1 36  1 1262943824
74 31  1 1262943830
31 74  1 1262943851
31 74  1 1262943902
36 1  1 1262943906
3 62  1 1262943919
7 8  1 1262943935
37 1  1 1262943948
29 39  1 1262944240
3 51  1 1262944250
3 18  1 1262944250
3 8  1 1262944250
3 35  1 1262944250
3 52  1 1262944250
3 50  1 1262944250
3 83  1 1262944250
3 20  1 1262944250
52 3  1 1262944301
66 9  1 1262944373
1 7  1 1262944378
7 1  1 1262944413
29 50  1 1262944744
18 3  1 1262944879
27 81  1 1262944896
27 77  1 1262945059
19 57  1 1262945159
18 3  1 1262945217
18 3  1 1262945384
3 18  1 1262945441
58 33  1 1262945459
58 106  1 1262945459
58 83  1 1262945459
58 54  1 1262945459
58 117  1 1262945459
58 29  1 1262945459
58 23  1 1262945459
58 46  1 1262945459
58 4  1 1262945459
3 18  1 1262945472
69 84  1 1262945526
15 17  1 1262945545
13 121  1 1262945546
54 58  1 1262945563
56 88  1 1262945663
29 58  1 1262945839
15 62  1 1262945867
15 61  1 1262945867
74 31  1 1262945911
33 21  1 1262945978
121 13  1 1262946070
50 76  1 1262946245
50 29  1 1262946350
94 14  1 1262946454
94 92  1 1262946454
94 65  1 1262946454
94 9  1 1262946454
67 3  1 1262946517
88 56  1 1262946626
67 80  1 1262947578
67 9  1 1262947589
67 3  1 1262947616
56 88  1 1262947909
59 2  1 1262948236
59 94  1 1262948236
46 58  1 1262948244
76 50  1 1262948266
106 58  1 1262948283
28 39  1 1262948561
76 69  1 1262948788
70 48  1 1262948846
70 68  1 1262948846
34 24  1 1262948952
33 58  1 1262948969
24 34  1 1262948984
88 56  1 1262949015
42 63  1 1262949863
67 115  1 1262950220
29 50  1 1262950293
83 67  1 1262950747
83 3  1 1262950764
83 58  1 1262950827
29 50  1 1262950891
50 29  1 1262950961
29 50  1 1262951038
4 58  1 1262951110
69 84  1 1262951241
35 3  1 1262951278
20 8  1 1262951281
20 3  1 1262951320
30 25  1 1262951649
25 30  1 1262951662
30 45  1 1262951958
92 65  1 1262952082
92 9  1 1262952082
92 116  1 1262952082
84 69  1 1262952180
42 9  1 1262952384
42 14  1 1262952384
8 3  1 1262952401
8 20  1 1262952419
4 106  1 1262952713
85 3  1 1262953566
32 52  1 1262953612
32 105  1 1262953612
8 51  1 1262953635
52 32  1 1262953661
27 18  1 1262953748
51 3  1 1262953775
48 70  1 1262953848
18 27  1 1262953858
51 3  1 1262953861
8 3  1 1262953901
3 8  1 1262953910
51 8  1 1262953921
51 3  1 1262953946
27 84  1 1262954015
84 27  1 1262954056
51 8  1 1262954067
27 84  1 1262954080
27 81  1 1262954080
27 84  1 1262954098
27 81  1 1262954098
84 27  1 1262954228
84 27  1 1262954228
81 27  1 1262954243
81 27  1 1262954243
115 67  1 1262954470
15 88  1 1262954542
15 56  1 1262954542
56 15  1 1262954565
88 15  1 1262954672
68 47  1 1262955225
68 47  1 1262955242
68 70  1 1262955295
9 67  1 1262955406
9 66  1 1262955406
53 76  1 1262955816
27 66  1 1262956187
68 47  1 1262956190
45 30  1 1262956399
122 39  1 1262956609
47 68  1 1262957324
68 47  1 1262957623
48 68  1 1262957643
9 3  1 1262957933
9 13  1 1262957933
43 42  1 1262958040
43 42  1 1262958102
43 45  1 1262958102
43 79  1 1262958102
76 123  1 1262958104
43 79  1 1262958125
68 48  1 1262958207
45 43  1 1262958278
56 15  1 1262958340
69 59  1 1262958375
3 9  1 1262958409
93 84  1 1262958530
67 83  1 1262958537
18 107  1 1262958541
18 108  1 1262958541
18 109  1 1262958541
18 110  1 1262958541
18 99  1 1262958541
18 111  1 1262958541
18 55  1 1262958541
18 57  1 1262958541
67 9  1 1262958545
123 76  1 1262958568
84 93  1 1262958575
67 115  1 1262958577
1 59  1 1262958897
1 94  1 1262958897
19 76  1 1262958906
79 43  1 1262959356
94 86  1 1262959457
94 84  1 1262959457
94 48  1 1262959457
94 76  1 1262959457
94 59  1 1262959457
94 79  1 1262959457
94 68  1 1262959457
94 69  1 1262959457
94 56  1 1262959457
94 85  1 1262959457
94 89  1 1262959457
94 88  1 1262959457
94 47  1 1262959457
94 2  1 1262959457
86 94  1 1262959457
55 18  1 1262959497
94 1  1 1262959515
94 68  1 1262959629
94 69  1 1262959629
